Cycle_Index,Discharge_Time(s),Decrement_3.6-3.4V(s),Max_Voltage_Discharge(V),Min_Voltage_Charger(V),RUL
89,3804.725969023781,206.67542698064116,4.155499736627546,3.026927042992956,711
90,3807.7073285097417,214.13566192077565,4.158583564547227,3.0274821579528117,710
91,3752.4270971958686,201.47969921540889,4.157899485484398,3.0239011409607848,709
92,3794.119594876715,196.44128695494774,4.155126808720896,3.0239854753808686,708
93,3826.5535386808087,208.32537787860187,4.15204000665684,3.0281882327255594,707
94,3744.340502740897,205.34799418049207,4.154773685318978,3.029779464249264,706
95,3816.492148751813,202.1998745659245,4.1515951514703815,3.0271572391127104,705
96,3743.51949726396,208.86040118677454,4.150464985926653,3.0321401878011662,704
97,3731.9408626485006,209.64612572334394,4.147212066336756,3.030569871948509,703
98,3763.886013300645,194.25860990059954,4.151204764396695,3.027583317496584,702
99,3773.9773124838644,201.88701045334255,4.149240265301725,3.029761697334107,701
100,3777.352503719168,216.58758115598428,4.1501928607590575,3.0349538582674467,700
101,3718.647127376804,207.76702457899094,4.144901284607526,3.0278148719944005,699
102,3758.0362029176285,208.08051819148574,4.149339653345168,3.0316565398778303,698
103,3721.933362855495,210.4144713931574,4.143637757672057,3.030254510894553,697
104,3695.332332317883,204.48534412599864,4.150175880506538,3.032613792581837,696
105,3709.6379105340166,208.2334208004581,4.14854378246827,3.0340345472926367,695
106,3712.4729890213252,207.69031021918602,4.146442670457151,3.0310275258225774,694
107,3748.147854810575,206.64520748376378,4.147625439720165,3.0343378245434143,693
108,3764.56640989206,202.189940146913,4.144043851474673,3.036842406788544,692
109,3683.303801103742,204.5102946118313,4.14564475103123,3.032832549474689,691
110,3735.5588322262415,200.5581921784661,4.146589548076921,3.0345697773749882,690
111,3687.199054426873,203.41407152283247,4.138311421501817,3.0321191184595935,689
112,3738.87256227042,197.35754553950366,4.143105551280645,3.033638518618062,688
113,3698.8180825698873,199.09688004363525,4.143454711739728,3.0335466498145838,687
114,3683.4601294593017,201.48843979037537,4.142607412764508,3.035793871851317,686
115,3736.489935460427,198.0314728428496,4.145414203652455,3.036909351871514,685
116,3692.392321836647,200.07491364627413,4.139752197750155,3.034580690301765,684
117,3698.021081459419,201.63037011622242,4.140257681513109,3.038167245691466,683
118,3638.4003273733088,204.3113117233219,4.137168261947383,3.0384600948831233,682
119,3730.8965408427043,206.89628650926454,4.143520573302546,3.0373937074863595,681
120,3724.627255635073,199.68107814310946,4.139507419714783,3.0349679469365567,680
121,3697.6637353284395,208.52552308634313,4.1386231822239266,3.03507634236652,679
122,3649.172571759327,206.39305539312747,4.138895034635379,3.03497523729062,678
123,3728.781075350043,204.07046915971972,4.139772471656861,3.0387983321404763,677
124,3670.0120984091764,202.1682456464831,4.138694726807032,3.034776463585021,676
125,3673.8993964969823,202.8456042093427,4.142795768427114,3.0388536753082223,675
126,3754.361321690786,207.0352557533319,4.137907871776808,3.035637781304352,674
127,3661.3909066767233,207.06789829879636,4.1355695091416615,3.039747092239684,673
128,3702.2662988727952,207.47473364191822,4.134877286524953,3.0384344391654614,672
129,3694.3627678624784,200.856634159385,4.134714482095167,3.0413672771237197,671
130,3686.7051657864026,203.27483582499306,4.13199632615074,3.0412829091566427,670
131,3680.9600162766355,207.06773253311025,4.134579728414983,3.042170130824004,669
132,3681.291656856676,197.08141982541804,4.1355669362124186,3.0425216374365784,668
133,3675.658217728216,198.4579157314085,4.132273272798753,3.040187261667976,667
134,3663.442449236718,199.9801833150674,4.131385239887432,3.037882413867151,666
135,3707.8384937233222,204.24799368989704,4.135531890292588,3.0383949538900055,665
136,3620.620183176022,204.1758607535931,4.129147033686758,3.036626302941368,664
137,3688.1437431204613,198.29567944401032,4.127364363247045,3.038932668333144,663
138,3679.6702689606263,191.75695272810145,4.128694196112705,3.041537647315409,662
139,3673.451973639882,200.38091972147984,4.127419134565752,3.0405806916383495,661
140,3683.509382829204,194.408419313358,4.130772452128209,3.0416397287911803,660
141,3644.7220181419484,191.40031897679887,4.128778590999101,3.043285430838923,659
142,3588.930777725194,192.3806421963314,4.1285606259099525,3.041991869483869,658
143,3640.3312202085654,200.18190503922781,4.130805868353949,3.0406563423991746,657
144,3610.2641734712633,205.20518680466404,4.126617330277675,3.0430935326648734,656
145,3615.544223704258,198.44447258118123,4.1290501788234915,3.0417030190264542,655
146,3597.7274097850277,199.15690327322983,4.130022645598406,3.043258427006042,654
147,3618.179654246685,203.86447469438963,4.125588675003972,3.0467855539288458,653
148,3612.1012891804967,190.07772545458224,4.1274740457111125,3.0438589893918078,652
149,3556.172905102187,200.25088210800135,4.125016364174942,3.0482419151066957,651
150,3646.006657338469,197.44205107840588,4.126848196257682,3.047863271973876,650
151,3689.1096557401465,200.18028729416034,4.121357021624847,3.044141389382842,649
152,3638.1871158048884,194.7825804579809,4.12070897550975,3.043377752467168,648
153,3611.412281303973,192.9603135478676,4.122717464570185,3.0457948916761595,647
154,3613.3576081297138,197.60254452142803,4.121222150381881,3.0485066555267935,646
155,3599.8704239596045,204.99595661667232,4.1214665817811404,3.0455196181875426,645
156,3612.7012475160086,200.9045505227073,4.121560946835106,3.0486161805965244,644
157,3606.389757177803,193.91153614909953,4.122940027063673,3.049516879978272,643
158,3579.768547088051,189.5951398200936,4.120184678842868,3.045851948699275,642
159,3652.986651668435,187.73966358151108,4.118852277378753,3.0463478978234226,641
160,3555.385372928707,202.5804972592524,4.119296973246482,3.049425324064254,640
161,3619.0499462958273,191.07458855932086,4.1179617094403875,3.048603695099283,639
162,3591.964071180474,194.07243293502532,4.117131988995874,3.0472278769469128,638
163,3649.5249544519725,202.1560556303879,4.115273966372846,3.048195639103761,637
164,3600.225937977447,187.33049272260504,4.118138956232443,3.049058960894545,636
165,3576.7028338845025,202.7113225473753,4.1163625885868065,3.0463702911500894,635
166,3577.568784046965,193.8317977305375,4.11893255747847,3.051331286212965,634
167,3583.697200835593,189.2070834238063,4.1136052078158825,3.0491426156221215,633
168,3545.7162791501078,193.56324536425544,4.1149158328899045,3.0448325675524037,632
169,3554.4939142464627,191.03701609299262,4.119125814441317,3.0506522580633813,631
170,3521.451680924244,196.70409899452858,4.113120780965804,3.0495168574822134,630
171,3544.810693048777,191.10933783056112,4.114026933495809,3.054677644384605,629
172,3572.8171944498135,184.64178894540478,4.11156831203435,3.05042910995816,628
173,3576.5052514785357,192.94718732795508,4.110803144974438,3.0497047132728428,627
174,3505.620109150108,187.11727473856732,4.116094621966176,3.053215865339924,626
175,3558.383648908674,194.7715994199416,4.112842078985274,3.051179105263985,625
176,3576.902298524664,187.66434833858338,4.112267357676475,3.0512410875974956,624
177,3552.612634198713,191.00993598413956,4.108107367529768,3.054119002765649,623
178,3535.986340626666,194.2129390210717,4.111717482776216,3.0513190653842206,622
179,3540.1351656485535,192.08770637482866,4.112814843891988,3.050785452683601,621
180,3533.7770993506833,194.25215141500522,4.112298954121657,3.0574519960041884,620
181,3528.3980832267584,196.25143582858877,4.110836666459213,3.0554589974752013,619
182,3550.2147057573457,186.91033150134345,4.106741028844809,3.0540715814300117,618
183,3611.7306468320635,192.22801229687647,4.1091262468343865,3.054893045580596,617
184,3517.6890024928443,175.75248101245936,4.1093351699209535,3.0562117287162325,616
185,3527.9557210201574,193.4866665084126,4.103911112829822,3.057446674899227,615
186,3533.449061818743,190.5959293481258,4.104757440817036,3.05428804941737,614
187,3511.8793669692514,187.03275118261013,4.108276314643487,3.056832293051931,613
188,3562.947074105703,193.37859711148263,4.107752091553344,3.0553865916475793,612
189,3456.373438800807,197.51348788592534,4.102402833932757,3.056322037510975,611
190,3509.0682248886396,189.11991126200527,4.106590042918539,3.0573213857349297,610
191,3547.0494120895987,186.6259275487914,4.104690606798307,3.057286642853895,609
192,3511.177170748341,192.02512631219355,4.1055620179092145,3.0590711337966052,608
193,3492.8748312344915,184.3719666667682,4.102230957353132,3.058874173118231,607
194,3528.222702633163,187.59809314732232,4.104290366992961,3.0551836615812555,606
195,3539.6902970619144,196.8620108082525,4.104187657548971,3.055784353585869,605
196,3516.319063356452,190.91089614906144,4.101297330129089,3.0580605666304814,604
197,3483.4633892056136,181.05266518026914,4.101535505092347,3.0627572505248835,603
198,3518.6860995745524,181.315041763603,4.099702956740991,3.057696816334997,602
199,3490.4385209917564,190.96042846323388,4.103803277897372,3.0592835545807744,601
200,3522.3556064568147,194.31195287958843,4.099759456121349,3.058927307946087,600
201,3541.9977665456977,181.76189270686925,4.097655951349646,3.0591919112318235,599
202,3416.8326973293442,191.94856303748253,4.097568348172251,3.06095647948781,598
203,3495.832024195869,196.20171753744862,4.098753541202285,3.0637015545523916,597
204,3437.927981891571,198.8392949397932,4.099506662343556,3.062111936799761,596
205,3560.7536575598933,190.9061137992994,4.094828346309699,3.059892938077146,595
206,3470.956263986114,191.63401297276238,4.100695320005885,3.0673064590216064,594
207,3504.891197254761,178.28407786185926,4.097117350588111,3.0622571464419224,593
208,3478.940494212153,199.29876273997996,4.096932911945939,3.0612455580872355,592
209,3453.4074625784283,185.7725489345194,4.095305620912353,3.065524192749355,591
210,3447.3384085846774,183.8326442078748,4.095038517934702,3.0620618587641126,590
211,3520.0703751930228,187.07396932780188,4.094203433724145,3.066625827309975,589
212,3498.6781418053492,195.75836707092714,4.096035591938072,3.061858714418067,588
213,3525.807522621327,199.09023023771775,4.093484142825094,3.0667600607778427,587
214,3466.663600054731,188.52704339737923,4.094534100436985,3.0646020953285635,586
215,3471.13758863738,192.74042086301827,4.091632304953295,3.067082104465405,585
216,3451.9842530303413,187.81602024342752,4.092391281056625,3.068603531417403,584
217,3448.88753390655,182.26102263490907,4.089892159311521,3.0628347854189575,583
218,3423.743392025679,194.68371835394146,4.093433056465099,3.0679515436415166,582
219,3455.0203057277304,184.03936259821805,4.088832505518562,3.0628821921911493,581
220,3426.322602153414,194.6776538668594,4.089350041111477,3.0639056312895034,580
221,3460.757267664926,193.34270664884542,4.0888700791750905,3.064693181080415,579
222,3450.1003065694063,189.77018131978602,4.088292097224653,3.067607273272356,578
223,3451.1304613102716,195.69487378127178,4.089944991538886,3.0669660317538696,577
224,3490.253898190707,197.5617301659287,4.087366684470527,3.0668657278316744,576
225,3436.3684615070324,185.37378318517844,4.090287849061083,3.067792470558045,575
226,3457.701810085603,182.05602940791783,4.085363049827739,3.068982579178587,574
227,3494.0452839225673,176.62865081371763,4.086838754939885,3.0694364962478824,573
228,3469.1985120788513,197.0234112771513,4.084448428021375,3.07058833367123,572
229,3462.0950909536455,183.45158995540777,4.086341945565064,3.072340069625535,571
230,3415.799353534385,191.1751842855087,4.084968100546046,3.068957275255117,570
231,3429.389291667034,181.64372316245257,4.084189875910603,3.068257822075738,569
232,3380.4517112391018,192.89132820456015,4.086376949933007,3.0708270722583704,568
233,3432.4674320289323,181.54941204092293,4.08219131625789,3.067611490367471,567
234,3423.233805328415,178.9414043319133,4.084173030315236,3.0688425917357764,566
235,3413.2015537546854,183.70746784523124,4.0809620801746505,3.0724987618927857,565
236,3440.815843647286,181.9411214951918,4.08222537040032,3.070551743250365,564
237,3371.266755327268,187.43149892730605,4.0791088493435534,3.068683615083284,563
238,3454.0458855348106,184.0430253640374,4.079674965707387,3.06842039386927,562
239,3429.5529406382084,187.2885119727596,4.080335713908854,3.0717974333587876,561
240,3397.880980610441,182.54489263457353,4.083629298334646,3.074283793073936,560
241,3393.0381123654784,180.52446314490598,4.07970160774092,3.074557091555062,559
242,3409.418336457458,180.7821972605196,4.0823093366317345,3.0728217610057857,558
243,3438.1255369619134,193.77469399015513,4.078940646583382,3.0769178188381923,557
244,3393.0482315607005,184.52585466113467,4.077225831511051,3.072990359268119,556
245,3391.8209270593766,173.33118895273478,4.080578713045202,3.0732228647532054,555
246,3385.5435543287763,180.4989549327296,4.077874035244147,3.068665128180522,554
247,3435.9607233810443,183.43433016237935,4.075214556812234,3.0732052741016775,553
248,3368.9335069118893,192.0269984062519,4.076941142918801,3.076104030069817,552
249,3376.614772041428,187.7934935794495,4.074914810500185,3.0778279226737193,551
250,3418.9030696278296,177.8914108175904,4.071021931607658,3.0733395307326656,550
251,3376.910325008386,194.44177876786225,4.076371946318532,3.076224504658586,549
252,3404.111765801366,182.0441981759926,4.076189868111284,3.0776937580646466,548
253,3340.161598292911,188.28164905537474,4.077175884059985,3.075922416306392,547
254,3358.841224351145,176.12495751300048,4.073844287384391,3.0716334390849456,546
255,3407.033021153207,169.75918452374552,4.072002553151835,3.0769945799991483,545
256,3339.7098085270936,174.5578425481582,4.073669978854757,3.0783228612481217,544
257,3352.961028806909,165.19833261902147,4.073199640730638,3.0752051542099634,543
258,3362.7005569267444,191.86044663626456,4.074276562366273,3.0768916909382513,542
259,3322.8253644602105,182.22266459443208,4.070410744753867,3.0753890079157427,541
260,3337.585696441343,176.37677990775984,4.069668842054865,3.072859704902839,540
261,3350.8791004547693,183.1131201499006,4.068068911160483,3.0803540088235755,539
262,3346.4004520248586,181.64667018090083,4.070074924173451,3.078592502932396,538
263,3380.910560625114,183.65466697806997,4.065403476663539,3.08209534999341,537
264,3386.2437158449675,186.44765700568135,4.069552174745725,3.0809146443838125,536
265,3311.8174538399726,178.80039423487491,4.0686756702437314,3.078791580476669,535
266,3338.3380555750246,175.70080346949507,4.068170140404917,3.079633638679791,534
267,3352.727449252743,184.08887607185957,4.066776450473004,3.08123235478154,533
268,3375.490423973976,183.81166388942233,4.069065956495062,3.0823337668335116,532
269,3349.054708919514,180.15367904060673,4.067243986930854,3.081345341261484,531
270,3333.72740204777,190.38777094340386,4.063785845617249,3.083211186290579,530
271,3342.496275959479,177.16088938569175,4.063321641900605,3.080706662526651,529
272,3340.213065030088,174.70071014182363,4.062240652373171,3.0796057129064285,528
273,3289.668571231469,181.14045713753302,4.064602566665552,3.081770381492878,527
274,3320.783963775188,175.5253107154325,4.060999722157521,3.0826103697814724,526
275,3356.2748298256606,181.2275826207245,4.064666784287167,3.0800969292105216,525
276,3303.77929693918,174.4349587208028,4.064645946616691,3.080126555831707,524
277,3311.3833992764235,176.44878858534057,4.0597419674621,3.0839947725929466,523
278,3297.7245065142192,187.75420210019584,4.060628902930814,3.0825872862972594,522
279,3233.084215131794,176.1220632162616,4.060533241962725,3.083368318188676,521
280,3300.6177053170404,174.0057422799135,4.061767966320939,3.0832806146685985,520
281,3306.553757919586,183.7033939435325,4.06271868675122,3.0873412018035262,519
282,3279.625198273573,172.44479024856653,4.055629015214263,3.08712352232079,518
283,3257.860891533458,174.08528384926467,4.057863638564947,3.082425292619922,517
284,3263.5818062065505,180.28280560254498,4.057467966608879,3.084134413573839,516
285,3310.425628484067,181.94205711936647,4.054698660290227,3.0872000085359392,515
286,3344.175743191407,183.20238195540537,4.056029779961392,3.0870038724742064,514
287,3323.973000227163,173.21389083889756,4.057355537888701,3.0860170840753405,513
288,3239.6696198550835,179.7800433649306,4.055442642194321,3.084124799590071,512
289,3303.138819316521,174.3194590022791,4.052410757662786,3.0853349199076927,511
290,3255.1051287257214,173.47172183244683,4.060748165396021,3.0859664648649074,510
291,3255.0319881247365,182.36606391146142,4.055032355730408,3.0878539886622383,509
292,3256.1407320608614,173.45222802070205,4.054223388260214,3.0910074543093944,508
293,3288.682008495663,177.44102298010492,4.051304147273867,3.0865262395304236,507
294,3293.777601293471,176.6778973461532,4.053521412323943,3.0861479295048895,506
295,3259.5590678616063,170.39622811830748,4.052171572431917,3.088282827046344,505
296,3257.5678777697594,180.4304642767816,4.0482229531745695,3.0908634779610282,504
297,3271.427912297074,178.25140446839475,4.049359489119971,3.086206234066479,503
298,3272.0398361857274,165.36854694064792,4.052589852035348,3.0923072683017496,502
299,3287.786771202756,176.53710555618673,4.0543880353000015,3.089355937275769,501
300,3211.468840734724,171.1351328291669,4.050734330810086,3.088531359995373,500
301,3248.100820194121,180.33537653206312,4.0517061665565866,3.087099621426476,499
302,3212.959268723265,167.4730008160962,4.048688489382834,3.092013041546841,498
303,3240.971731628098,172.7676151568523,4.048326907678638,3.090557657609517,497
304,3233.214741369577,176.21012275494235,4.050181958055239,3.091541410965509,496
305,3236.097516382919,174.5217014707094,4.050825554578359,3.089698376517977,495
306,3211.0077133566842,177.91479128356985,4.0496021933869315,3.091161807931498,494
307,3187.881306203777,166.35789006995356,4.044367273849231,3.0911268375072902,493
308,3167.1668741985527,182.0595716843369,4.04586608221937,3.0921988137892438,492
309,3223.564595372055,176.27572329394135,4.046055049368953,3.0913608953472482,491
310,3212.0699668250118,180.29859106500447,4.044480644072985,3.0899316380786255,490
311,3202.221870055885,177.7212008461662,4.045275715086832,3.0987569994905932,489
312,3259.6764538849498,173.14194942772477,4.045641153623339,3.0908731915053247,488
313,3191.7168543961407,166.6290089454442,4.04550561950391,3.094262918013885,487
314,3257.505022464164,170.0822340937565,4.046371740304443,3.0906559443431516,486
315,3261.2153123280777,180.69781666431288,4.04184111779055,3.090505905126764,485
316,3151.4729859963186,179.52718890828191,4.039271933670321,3.094995652983705,484
317,3210.271443769969,169.35200009948153,4.042216469188029,3.0954487351755366,483
318,3193.0091052749203,158.2084785689891,4.04476762206237,3.097922997981605,482
319,3115.145881658482,171.0865513284744,4.039546048280092,3.096499093682031,481
320,3156.6607624079475,170.56148555935442,4.041373693954127,3.0957003785625083,480
321,3220.748083213254,170.60113693979807,4.040891491584945,3.09440079951187,479
322,3255.575977581338,174.342696009157,4.03938288409469,3.099598024136467,478
323,3219.5803442809774,175.93106289660832,4.038513849442087,3.0987577024921,477
324,3199.7089741753894,176.35149773549762,4.036153141588557,3.094707341044503,476
325,3186.8600285510674,173.47854570067685,4.03293667585516,3.0975759274564214,475
326,3235.4798874394432,162.09614649038681,4.034776298586672,3.098088104463053,474
327,3246.9471760587294,169.2440013365335,4.035719391701777,3.0974086926867885,473
328,3162.3947196142744,182.32044891774595,4.0381948453748455,3.0999437009716133,472
329,3117.5004031906915,172.5210836740124,4.035293743875297,3.1003634662766966,471
330,3112.054376101864,172.33909784221933,4.033961948562164,3.09861902860439,470
331,3212.156429764794,172.14742969886927,4.032718029116094,3.0987382615084047,469
332,3168.588243776768,172.27689811252995,4.035313611657019,3.102597916925335,468
333,3172.9972573137616,158.13443909457038,4.036216714332861,3.1017656777847242,467
334,3111.2804702112985,168.70237841544466,4.035126871443735,3.100344720779817,466
335,3139.904332616346,169.56053584102656,4.033712299399516,3.0972415819218395,465
336,3151.1355755829763,176.00747699626706,4.029048774507234,3.10148800021261,464
337,3163.7351515009223,169.68836447311148,4.030796651514312,3.1024961669298357,463
338,3143.0422388325874,161.0674430669903,4.03489460845778,3.095890956743203,462
339,3121.3802140509597,171.30044578085878,4.032743900983831,3.102203738896636,461
340,3126.4629902219244,164.98087675878628,4.026924993563531,3.101166616026408,460
341,3183.749698578417,162.7660717945929,4.029388818953602,3.101858291439741,459
342,3152.343538588105,164.52920476641708,4.029726196865322,3.100785238094473,458
343,3160.8647042086664,171.26252114832258,4.026975683073948,3.1026036214191928,457
344,3113.03378567368,174.69380619880036,4.0233815919571825,3.105983983152363,456
345,3048.8852954379813,170.66464972588793,4.027697648090033,3.102607203002369,455
346,3119.306870793465,171.2601161180851,4.025424483484759,3.1057311471175866,454
347,3106.502883367235,170.31522636418998,4.024932316521831,3.102487337562241,453
348,3140.4703680588423,168.30663588430235,4.025290639280138,3.105917512385312,452
349,3226.0717114104555,171.1346531748138,4.02523264817069,3.1047033117112437,451
350,3145.8549805285475,155.4061226646529,4.024981834411809,3.1057040496575787,450
351,3204.5788047815045,167.90544175652417,4.022732020202156,3.105314306512195,449
352,3137.0630908601834,161.97537482688873,4.023559580940732,3.1068832504648825,448
353,3098.6034128728184,172.86451286272072,4.019985153259195,3.1007648297641324,447
354,3125.4374823436265,166.1642234739157,4.023622078130737,3.1033603493730846,446
355,3165.9191579843314,166.90474044133916,4.016787449173318,3.1073341609960172,445
356,3164.886877889637,159.07464062873098,4.021421019839133,3.1027129232922075,444
357,3090.239878958708,171.53415444506425,4.023338372307355,3.1060388392887055,443
358,3112.595510870979,169.43664060136905,4.01888131862545,3.1072913183179267,442
359,3059.6219936098655,168.9347394117025,4.021932860407315,3.106043719724774,441
360,3124.740058740743,161.9348857391559,4.0223114654242424,3.1066168771946128,440
361,3144.100640971677,161.98180077530935,4.012884200095005,3.108843164400307,439
362,3096.1939836234806,166.81799727222952,4.018697274192848,3.1106185899115597,438
363,3072.478478369196,162.07750794875975,4.012748453144744,3.1069831012374904,437
364,3100.803928538327,167.5744648133867,4.017763583108858,3.108049883607625,436
365,3100.023770940895,154.44543698616638,4.017485657578037,3.108037478053346,435
366,3087.4343149554884,162.66227721796704,4.012034912028179,3.1049572404962453,434
367,3087.8614537300787,173.93376732713244,4.020349676724161,3.110383423580635,433
368,3074.785554485919,166.99742913997883,4.0165720316152695,3.112269435491657,432
369,3107.3786478467923,165.48396832265496,4.013801953135836,3.112733286414632,431
370,3097.0868233549536,174.4261326783568,4.017930758854997,3.1092584672471184,430
371,3043.0069055856757,152.6702319059928,4.0109087735587154,3.1087966039029595,429
372,3039.6822819052422,160.12344442605945,4.0115416579329635,3.1116432110951835,428
373,3059.868767489203,162.04413414126307,4.008901088952661,3.113558547373133,427
