Cycle_Index,Temperature_C,Voltage_V,Current_A,Charge_Time_s,Discharge_Time_s,Capacity_Ah,Material,RUL
601,53.76681795876789,4.072529088759037,2.433244441792215,3612.367277457574,1505.8661226829531,1.787815069653535,LFP,977.2118882719329
316,52.22680611800213,4.247035371752696,1.386878205672088,4876.805716734256,2685.7238099847555,2.3716593670468447,LFP,1223.5793758985224
14,43.414174575870085,3.301870606571085,1.1419940912817956,1538.0040325146686,1375.4312681172719,2.2589749937355954,Silicon-Anode,1563.0176962747087
242,54.73085122053035,3.0504385335746247,1.552188026503084,3307.8898040651143,2582.783308914046,2.097962002794576,NMC,1331.0409442265977
777,28.23364840147073,3.5139893974932326,1.8755384127314696,2581.5772341331003,1213.7762079885833,1.6794456592741054,Sodium-ion,802.9647294971458
1370,24.476784775909117,3.162600837286184,1.0469490307499596,2676.0926313275922,3216.8013669945612,2.1250629957708447,Solid-State,277.34254590099886
565,30.789984460679584,3.028032361452569,1.9729463492381456,1867.4185765368204,3540.356969321554,1.6091435643594407,Sodium-ion,1094.4859616223557
898,22.283474243572595,3.4505335339268575,0.6033147142292821,4265.56647777796,1030.5375135747418,1.6481535770981268,LCO,782.6795488659172
1364,41.24678112004128,3.9796728138440454,0.5985889855288329,2838.073537418413,2424.4294069456228,2.123874799399074,NMC,234.07400579300224
92,57.464227691798456,3.707725864031339,1.2725754102910904,3082.3045792327093,876.399632554007,1.9580722229526955,LFP,1422.9281674050783
1391,21.573741626740386,3.3909724865129425,1.2069463841214412,2079.995833748768,2932.9115376138093,2.8883164887933352,NMC,250.65957101840297
956,24.884396560401072,3.8179275068658995,1.1312664307343046,1563.595555801189,1631.176761925617,2.063558708070406,LFP,685.6820232773364
1479,38.08796113133741,3.2900227253860135,1.48203952533782,1160.823630451846,2657.7353816709606,2.63678718310815,NMC,157.34836099511767
1452,57.3550007011162,3.0179768075901063,1.1414671646231425,3799.3003918846466,2618.097936598736,2.2953712895493643,LFP,58.86892996665156
509,32.64624419907002,3.955441733045534,0.8845158369361839,1624.1839830889935,4204.981950155821,2.556128502963503,Sodium-ion,1108.9505973097114
776,40.289392347535696,3.7796788560800114,1.1189390981772018,3698.3164875929506,2741.4245680180193,1.8901739745230988,Sodium-ion,789.9997394883136
35,21.662914362015684,3.9528782806261997,2.4498085456204697,2439.581073397206,2873.694070901431,2.9128574592574936,Sodium-ion,1645.417693304413
206,25.933728038483554,3.048672520859582,1.3222268339896972,2546.2541641565363,2166.447190481083,2.295132745371636,Sodium-ion,1422.7969308374047
1105,59.46520491835388,4.046399534788315,1.3894255537166715,2770.545483589641,4301.410452412985,2.7469861069278743,NMC,404.69933307272413
1412,58.60474785744182,3.774407750045379,1.65308997990228,2344.3757341356813,3631.0250468144777,2.0475685402141703,LFP,67.49645524416206
1026,20.197599237376384,3.7042441883908,2.466681536828453,1222.6039043348783,1713.0806321810821,1.650317023575787,Sodium-ion,598.8753971453709
1022,58.07247141692956,3.7807675601431647,0.983202552871526,2100.453602011952,3892.417384527305,2.510567471581273,NMC,495.90194416531943
1414,45.56479751262002,4.080541558585455,1.8625642210648676,3587.6843149145416,2286.345804721851,1.5116394725061366,LFP,126.61188106957587
566,54.716731780800885,3.733670633198634,1.9319693870834482,3596.294486169258,3831.8018597810164,2.2129394648482625,NMC,1017.760238860159
1130,38.18959422535436,3.726187974860224,1.7146488335861318,2002.1420904079764,3809.263466344658,1.789202853999689,Silicon-Anode,409.7035452957763
703,40.62384114317001,4.2383489463322075,0.6771566792732882,2732.4310315422895,1336.593728375132,2.4410632566530435,Sodium-ion,860.5002529607174
402,39.55386321027681,3.94591270883571,1.853744551655153,1612.4783576501372,3334.45041239595,2.969129809706778,LCO,1182.7020688405817
730,46.67457030184417,3.552867256813919,0.628189422072351,1683.5627424253103,1733.5075802954714,2.196604359480969,NMC,824.1733953477287
162,25.586050190252514,3.8842462500411594,1.6922852990997939,896.7977713077511,1760.221412971406,2.7262473847885,Sodium-ion,1454.052162822392
202,21.198943594907117,3.4865380896147355,1.9791623544434853,4566.335509612527,1755.7574998342648,2.2616762804266815,Solid-State,1451.7560296329898
996,32.31719766364763,3.2860943281043737,0.9219397812399008,1684.967993314606,3429.716165483798,2.2437600466560363,LFP,605.9648574079285
270,48.18723050946587,3.7460648461096993,2.183244015085548,1755.642283133146,1496.3215629908907,2.8956352397681666,Silicon-Anode,1274.083035591635
816,28.074138084917934,4.16022762264244,0.5607076110660085,1974.3260171095537,603.5327574597519,2.8349488031200223,Sodium-ion,866.5016748982639
1295,46.93729733299669,4.161424400019328,2.187625727316612,1335.113901120802,3389.423728582269,2.6787006977819616,Solid-State,281.69924308196846
456,58.79648184429082,3.4273815976318627,1.4206581012855302,3484.904109361724,1267.6205009569885,1.9443836299751762,NMC,1088.3865848575247
1486,23.756028631576736,3.659596832777119,0.935175879863289,1115.6004033458635,1007.4813417005552,2.3175126235859107,NMC,181.6502941193966
1276,46.90408472900505,3.2645448732123263,0.767556289987936,1363.6501905706712,1526.3128703168345,1.8358458499585275,Solid-State,326.7302210335353
1017,37.750008772182845,4.244538886873604,2.406614335164745,3507.97825167839,2081.612037058546,2.1658750470698096,Silicon-Anode,506.00085734642903
296,54.72569017510021,4.22639738483492,0.6453311751623134,2226.5746060220595,2456.034677145483,2.226319598639686,Solid-State,1239.9857887708934
720,27.085991577895435,3.811886162134309,0.8981868398718513,3773.380872144994,773.8231587792602,2.7474600602539963,LFP,960.334419267186
338,47.70503808904658,4.005517574596841,1.195644694866092,3141.1839276145965,4385.235997246706,2.8440425479874896,NMC,1206.8864520750803
879,53.52461158592441,3.893875201604625,1.740469697922241,1875.288926858355,3392.6459083362765,2.1219300935947167,Solid-State,713.4633827780426
1077,57.78456877896093,3.7414477737993352,1.5896021705521968,3533.477392055178,1860.456854764911,1.5265566676098559,LCO,471.4589787283503
792,47.329921131585834,3.066684996236122,0.751286984824628,1288.3494572300988,1842.9193034130496,2.792660759684032,LCO,749.4520475704702
217,39.8869905603371,3.568455428190826,1.0794559674764292,3052.923608936128,2349.3159425369913,1.761418017752041,Solid-State,1373.3729497824927
764,44.713889608048554,3.8434828777092633,0.9775035421720482,2636.0220411891455,3042.3548087758286,2.43282294583559,LFP,787.804295508944
188,54.756199379148725,3.8469145173546058,0.9270857089806828,1925.0690478332513,1170.8549596969742,1.5374563506511967,NMC,1327.2353466868103
380,42.82438986555319,3.4664032730279795,1.322288672959974,3336.8209905059007,1336.826273683314,2.0992597128908463,LCO,1160.3877139335643
493,21.215482387873475,4.1771149833225385,1.9080629051833138,4459.601087829187,3951.7948730508483,2.9789404531730246,Solid-State,1195.3583499593312
1065,57.23794782027911,3.209196290295976,0.9349058644344719,4995.399739004923,1599.394203167383,1.6510404016557048,Solid-State,432.14704638522267
1181,47.58107004126245,3.6254493077694505,1.2333577594059628,3352.603628722383,2082.7604921031925,2.1355397279994635,Sodium-ion,389.76904523970575
15,47.06053543108986,3.8636049706885283,1.2818348536823245,2499.764672182515,3997.9602187054566,1.9607249252849281,Solid-State,1574.9598256981467
65,28.627006095908687,3.8714197573647615,2.4529130588708203,1745.8698209080467,3186.276534659308,2.8576321850823962,LFP,1534.961865486767
521,46.355418809306286,3.8107986959610196,2.409332713758138,1879.8035754594694,1932.6763294325845,2.804010161861033,LCO,1074.8237899209832
1368,35.754576226166336,3.344110266814825,2.1002751655041516,2813.710908229016,3266.428228326021,1.8565481404593434,Sodium-ion,247.8219274557152
1153,46.04931908165968,3.1952582108582774,0.9833178416383703,2342.566345378979,676.7645399875134,1.6217816805756469,LCO,424.045174209483
648,24.26372121231963,3.7949254085333886,0.6360746281833394,4638.020995024766,3469.0063740443243,2.4407075910916762,LCO,978.4784851121522
1496,46.313812184121446,3.749127645174297,1.1338082754412495,2346.84096415398,2499.362558013334,2.0045530678255647,LFP,90.30422922534218
1087,59.97654903082666,3.2241950128615513,1.0335890988676617,2368.467282810829,3771.410374409399,2.5081265859090944,Solid-State,463.753640119745
1163,21.92848155442224,3.8814239319632042,1.5118516002927878,2410.8449522227033,4323.086842825227,1.5481796341017218,LFP,502.82086380719414
593,59.08696736885269,3.5689649896670703,2.0554558201355864,4313.804883544164,4210.575343028817,1.7000988527662342,Solid-State,983.2001920057983
392,36.27631842891482,3.8347007395039414,2.216645877757716,3533.3109475569877,4146.133669475828,2.529558349158965,Sodium-ion,1209.9963421571642
419,54.83013801349037,4.046708849712688,2.189728170821017,3379.5091713393495,2597.46282814216,1.8185559829537468,LFP,1146.1990929573506
289,51.29541936233094,3.212160535721154,1.2193511224461355,2203.400694012221,2004.5542451418582,2.7863815136436023,LFP,1269.1435427321426
379,42.68065043946671,3.023931084996046,1.8744686869213658,4235.197542696245,2413.637766449624,1.5878863315652032,Silicon-Anode,1208.9154365635547
231,49.537968370053065,3.9738782329947338,1.12566839504844,961.1282176939447,3290.594412922107,1.8232229741783619,NMC,1279.0648198289184
1018,55.14062245205392,3.76212178144077,0.6218110864703654,4457.348123820075,4047.5913297976285,2.997840372727603,LFP,526.7138536471684
41,36.165612866041315,3.874549462027652,1.9031305312058846,2953.5495791345043,1407.2465817004663,2.149614153880189,Silicon-Anode,1539.963171004403
1052,33.081326462529546,4.047693718735803,0.5196551051395757,2472.650986426334,4180.953318000642,2.554448495316965,NMC,544.5147365054396
135,46.70373542254339,4.003513668530625,1.3183651749169771,2888.10257901428,3779.2029046825674,1.7739945732855205,Solid-State,1484.2876379214758
201,52.31383767765034,4.2011501836610305,1.1587585386041515,3603.1452282420905,4417.538459195115,2.4148031024783068,Solid-State,1346.90039308784
780,50.49140539106463,3.669918848565148,1.8867550770377048,853.6147913751689,4032.98191579858,2.589159102554128,Solid-State,755.451832661354
930,51.912545954345376,3.6106195408248816,2.032490945520758,4460.51779712464,1691.755585798436,1.9717149537997658,Silicon-Anode,597.3715254798966
1057,37.42333259251732,3.5023589998634126,1.1081892719425677,2676.30600630785,1013.228054241786,2.7433456679638164,Silicon-Anode,504.7954139068829
1072,52.71336864700086,3.1921138035552556,2.123254028889707,2240.4593827403287,1037.7401807671956,2.4051263677084247,NMC,502.9936371169033
503,24.80836221482434,3.715759041102528,1.0878335210098675,1380.6313756630398,1735.7709424552768,2.0836845144225453,Solid-State,1142.8745325365398
407,41.77956391843398,3.3462656554074734,1.3926527199731225,2645.7545723054573,2995.316523539703,2.3364635900147377,LCO,1181.6142426748559
805,20.230346419924864,4.151634390266219,1.9540370540282679,2884.555639394391,3736.8492717789727,2.3651412711538864,LFP,903.9812821755586
99,32.98343319601081,3.728988505346372,1.8858404584495772,2495.3161168726065,4107.0761972281025,1.7483029390407991,Silicon-Anode,1500.5624501855884
684,34.65846139485592,3.7410502256351377,2.4747369446244,3650.372394072968,3032.6381990400077,2.104098554800449,Silicon-Anode,934.666715227396
726,35.846907664370214,3.4436558260962626,0.9503220484318637,2567.765420788749,621.9621197174096,2.0151458820292394,Silicon-Anode,848.8602179699084
961,47.81868826759449,3.0649866899721343,1.8246358270791647,4837.953826955608,1326.6354284222807,2.101354083868689,NMC,658.8694861574642
613,35.54232405081383,3.0396797067162358,1.7193638165515548,3316.965574859086,988.932195028135,2.641665882727887,Solid-State,1030.7402071621602
1486,37.94774490490123,3.529168930191497,2.33019690898006,4191.407329738018,2016.9654547191392,2.2238076112000087,LCO,99.89385941137493
643,29.5017652349731,3.105706722621547,0.8127242832897501,1259.2947930598111,2555.268875171609,2.9104742298588966,LFP,975.6720957878834
1029,34.9300716651736,3.758558694425174,2.0035963271738657,2468.6234303728043,769.2489964563873,1.9405146200376544,LFP,584.4297995183149
1242,29.090785090526058,4.101216257049572,1.6365372325375367,2214.760346078041,1959.0641056030556,2.1235553674273935,Solid-State,395.6372665791078
503,22.927836950737746,4.1036435206484025,1.0493317395758108,3191.8260301736855,1298.800731038758,2.6804352157185622,LCO,1196.6122660470367
767,44.13794373525512,3.8238067626652903,1.4488698282943482,4416.6767842579875,3123.5736484096083,2.3190368899811253,NMC,775.8098570036069
398,46.728511942200655,3.264039789341164,1.1675531941395956,1129.020514600428,2410.662240364926,2.3205422196366716,Silicon-Anode,1162.4559878134523
871,44.779613840384584,4.07874603919859,1.6586268055769218,1104.8141517877852,2531.7388230422443,1.5800102445077753,Silicon-Anode,693.423092972619
795,38.5397617520229,4.10761679414151,2.2780012216293315,4371.334374261915,2267.997973330498,2.0978994940776836,Solid-State,810.4056954832866
393,35.19143120716919,3.2458169811911985,1.638609968824404,1693.9703613611011,4328.476870897612,1.9061005986325987,LFP,1219.5188587978646
207,54.53334598287301,3.9217826072133466,1.763444836653168,3608.7636686892174,1437.4669879740966,2.999002684246673,Silicon-Anode,1315.964845815496
1039,40.76327140544872,3.3581494361589037,1.537495694229419,3080.088155915382,2614.99061339111,1.9625326059484653,LFP,575.7735660365076
892,39.16727510518924,4.003300390441162,0.6023310128909518,4298.1530985263635,3470.46773662481,2.8267448021907953,LFP,722.5555107415539
1485,21.02568263225743,4.246547374879503,0.9657171137521885,1325.3734213128948,2771.693211224794,2.5143506025607163,Solid-State,203.87005975528996
864,33.64991310504625,3.037532506661741,1.4840034588641655,1345.0884560349673,4223.181454295524,2.011374613788136,Sodium-ion,671.5506135261833
743,35.20782475143428,4.121707332238665,1.1204705674894095,3138.6371131688916,2074.076587001008,2.3153015675611854,Sodium-ion,869.6635728483419
1265,35.952911235876016,3.7782881669983226,0.8635271955223884,4774.790344105158,2408.3356425153943,2.7608038199237908,Sodium-ion,295.7973710522439
564,43.206894769093296,4.216728273956027,1.5082656838368766,2542.990585157168,945.2370293374408,2.825052447046368,LCO,1021.8304250020224
1021,41.34410186907514,3.5812618969080345,1.1456195868957006,2173.1568210697187,2975.0965331025213,1.7405908125092178,Solid-State,612.9860267129624
96,44.316203711737785,4.059234913214217,1.0162152863468294,3348.0951574311202,1724.0266769476136,2.0093597118122544,LFP,1459.579207338335
485,50.59533046168513,3.0779925857478467,1.4279708348807616,4707.884122289131,1225.2052541107187,2.0028347703203577,Silicon-Anode,1050.0741600946917
1431,52.51942954864374,3.41909881259787,0.7665685161643463,4315.09689794742,2723.6720423275815,1.5630671941139171,LCO,86.43838917910011
231,48.724923049059775,3.0837706721890124,2.3554914661508146,4981.031165079524,2676.0100271816514,2.3973566397778447,Sodium-ion,1350.9861021976808
749,58.22094783819739,4.219178916848838,2.235404195838478,894.7880494499838,895.8994007737854,2.782230079488282,NMC,770.4919057790123
1195,20.729303307054465,4.0212173840897965,1.9152411714810706,1274.0042077936014,3323.0402686284438,2.0723615817382766,LCO,507.7910212859405
541,27.831119427341843,4.065684276557463,0.7124276551769124,3359.7646061398123,3032.711543538326,2.6100539174762654,LCO,1100.5193773643173
1060,20.302514999125684,4.172456539292368,2.051754508939386,4246.421045202169,1337.167402711339,2.44155062040111,Solid-State,627.3511945193927
525,45.898988566184116,3.1063793576497316,2.115914656218038,1998.0262376884195,2430.795962400771,2.0634731032395015,Silicon-Anode,1037.1092153003344
1184,55.92122195799948,3.4819969906416666,2.035529235428675,1804.6865697437188,3409.259374266384,1.7115896992384456,LCO,355.2649146494355
1267,29.73929186305197,3.0887936113050025,0.7279317742384823,4105.298357401043,2664.7993881109783,2.563985779163951,Silicon-Anode,314.6006775916585
1110,57.081381791852266,3.2634913769375355,1.7878159141355294,1036.8037861835726,2142.407397115924,2.781847753411861,Solid-State,426.30807172060366
578,22.410695611582433,3.2867072212970907,2.168649591498797,2351.4071198468573,1857.1199865156802,2.5287817386022375,NMC,1080.6060564604713
682,57.37744107222057,3.5863840138094734,1.6547068024393354,2924.398734887785,2980.536079911809,1.526817726052227,LFP,862.6257063900619
557,34.06490748958538,3.3357027093170535,1.792814750456178,3153.4644322713584,4262.523923409938,1.8243493415864869,LFP,1058.0478298948076
1013,24.05683313796866,3.126222633522201,1.4167269588526124,3860.183658529663,3219.804877862185,1.6042199773252979,Sodium-ion,610.8043065940586
646,39.43487036745303,3.2093638613676347,1.5574146397681052,2290.3520384087647,891.5090241816305,2.35557914936434,Sodium-ion,942.4442854031804
796,30.271062708820317,3.1840944544401135,0.5687537167034504,3373.27424763335,2396.671396580322,2.6347165182606185,NMC,805.8447359430102
1052,31.394916078476914,4.216345997390373,1.7779260439465692,3258.5767757220165,4074.2141128914473,1.665868780602989,LFP,530.2887803714052
1364,32.29159859705146,3.949115633648092,0.6628944257823184,3099.987622745738,968.4034606242388,2.7575067308900776,Sodium-ion,271.0116676489315
1355,52.121035913306535,4.209701831586953,1.3700291886804468,3490.029831197291,4456.615277336419,2.3332634675932247,Silicon-Anode,194.99239566414062
1372,41.56645106701018,3.5496756081348857,1.0853101953348157,1889.6865184859205,4301.370635217143,2.5349535182125873,LCO,215.91146933179866
1497,32.45230796624014,3.3479606020783206,1.5908559004234262,1155.5247650554418,905.2704748465159,2.957102772912969,Solid-State,168.2639786836847
1255,44.41335133243673,3.9978664965114836,0.7668326710464142,1300.9410225669224,4240.311949753264,1.625521482371546,Sodium-ion,296.7207974126549
190,48.64602696892774,3.4078173975514336,1.8832868039466364,1743.2460071463845,2016.2171020119026,2.8518360344666838,NMC,1329.6380385550076
1249,30.90496002934135,3.374229217131685,2.0900230738569405,2900.831329195698,3894.365751595864,1.689154043981114,LFP,381.6294154624335
1409,36.541964061014056,3.2906324902597888,0.826708899486313,4329.859552293285,2231.695017081759,2.0894382099550235,NMC,186.144636263296
1401,24.8754437334779,3.162098722780294,0.7086261747037643,3745.4320367712135,2319.334939539812,2.7771580444966713,Solid-State,240.94083214683664
1307,27.245973981387213,3.3205788262709577,0.7910309655747183,4113.970537648598,3073.548054812416,2.8593813551068026,Solid-State,344.51987523725626
633,47.24471415859931,3.4441496855923597,2.2542551237970034,2274.0976204895837,3620.461935176335,2.259557510317718,NMC,912.7310147104881
628,27.257533907825078,3.842492760182163,1.5563785235127123,2499.545714923911,731.7776886981696,2.3911569574131377,Sodium-ion,963.069732284779
973,41.006535346682405,3.0782060527743145,1.4345219920150052,2453.4639211605736,2913.3083825558238,2.5622210018978357,Sodium-ion,597.9444413434264
1283,48.36185046889731,3.263133674581679,0.7134236382047086,1605.8673744989064,1328.2586769797467,2.7491380026790715,LFP,251.14321895681437
1383,24.275076923789754,4.011279550364596,1.7991120135139236,1057.1099642030026,1949.2031196664914,1.6822667543064993,Silicon-Anode,269.69089409511406
710,42.692488785156144,3.1836524044797136,2.23599918379018,3281.8475898743527,1957.0777980053442,2.7151039623438415,LFP,858.8291759033591
1480,30.262511348054552,3.428306433153152,2.156371738646906,4954.710070366462,2429.335326862499,2.221914225767425,LCO,169.2407414613081
1435,58.517075009503195,4.080823652322675,1.7521094179616026,1500.684760791104,1903.1320063170763,2.1759351376622535,Silicon-Anode,115.02835164368386
649,39.34182586879699,3.1936566389293035,0.6505574333033473,996.0762435769498,1018.7083619576042,2.1358496279954973,LCO,953.1172308501096
318,52.23970199100633,3.1034210445227375,0.7247940543520259,4074.0330636605186,1167.9520802492607,2.263817377869064,LFP,1190.2655374863918
1249,42.00906168625047,3.6056724938500135,0.5986179742196494,1860.8612280758416,730.4081436882809,2.9175758300919052,Silicon-Anode,364.5936532269741
1258,21.736501314192765,3.3780243890981705,1.0149584329849386,4284.5039824823,2433.971432782142,2.3223056591882276,Silicon-Anode,438.44700600257306
684,45.326055023760894,3.7042604556048175,0.7713229343207555,3756.5340015449647,4322.346009926656,2.9297663073947087,LCO,877.6655426876549
664,58.05613368826628,4.004756113104344,1.0200960805048678,4771.828855613379,1051.1333722276545,1.770435195923461,NMC,886.8486192553232
1398,44.06447280585325,3.171435610190929,1.2701161114379234,2517.4943901780225,4290.4315227120205,2.5862039682489497,Sodium-ion,157.95023032542005
1496,52.767554377071605,3.725873855692856,2.3859655681422716,3580.2733256926635,3460.109907455165,2.7183593079131207,Silicon-Anode,0.0
1257,55.36825853393631,3.6318859504873298,1.7207521195633841,2752.390079415737,3086.2453314432364,2.518693247002293,Silicon-Anode,246.5198548987149
1137,29.1231908779573,3.1800984825164993,2.169947571365925,3448.472528695883,3116.5832457618953,2.4103834203398105,LCO,532.2397581392897
442,28.481793596329066,3.7799981069112283,1.9207030014246644,2688.3154052324967,3824.2378287455003,2.3472191716292734,Silicon-Anode,1150.7958275243968
564,44.43923955403967,3.3420505223259647,0.7250062610532635,1592.2554349811144,1016.9874710813033,2.7913957238680442,LCO,1000.7310738321287
1292,36.44113879226819,3.6097928981800154,1.9718408127478977,2933.1691472141997,2568.5418619056127,2.73246989574675,NMC,313.08904216443256
1410,53.59445211466881,3.102840405346327,1.0501977631182489,3020.0536460372577,3318.6554392169583,1.6834330817708993,Silicon-Anode,106.79783544212945
1411,56.000924935920445,3.574480071517029,1.7782156939894127,4204.536162692677,2888.5997357868982,2.7728814855463173,Solid-State,116.40826026039035
